PostvsPreinWT	PostvsPreinTG	Diff	TGvsWTPre
ENSDARG00000057296	-1	0	0	-1
ENSDARG00000057303	0	0	0	0
ENSDARG00000057321	0	0	0	0
ENSDARG00000057322	0	0	0	-1
ENSDARG00000057323	0	0	0	0
ENSDARG00000057328	0	0	0	0
ENSDARG00000057334	0	0	0	1
ENSDARG00000057365	0	0	0	0
ENSDARG00000057378	0	0	0	0
ENSDARG00000057414	-1	0	0	0
ENSDARG00000057437	1	0	0	0
ENSDARG00000057452	0	0	0	1
ENSDARG00000057484	0	0	0	0
ENSDARG00000057497	1	0	0	0
ENSDARG00000057513	1	0	0	0
ENSDARG00000057556	0	0	0	0
ENSDARG00000057562	0	0	0	0
ENSDARG00000057571	-1	0	1	-1
ENSDARG00000057577	0	0	0	0
ENSDARG00000057590	0	0	0	0
ENSDARG00000057598	0	0	0	0
ENSDARG00000057624	0	0	0	0
ENSDARG00000057626	0	0	0	0
ENSDARG00000057630	1	0	-1	0
ENSDARG00000057632	0	0	0	0
ENSDARG00000057633	0	0	0	0
ENSDARG00000057635	0	0	0	0
ENSDARG00000057648	-1	0	0	0
ENSDARG00000057660	0	0	0	0
ENSDARG00000057661	0	0	0	0
ENSDARG00000057671	0	0	0	0
ENSDARG00000057672	0	0	0	-1
ENSDARG00000057676	1	0	-1	1
ENSDARG00000057679	0	0	0	0
ENSDARG00000057681	0	0	0	0
ENSDARG00000057683	0	0	0	0
ENSDARG00000057688	0	0	0	0
ENSDARG00000057691	0	0	0	0
ENSDARG00000057698	1	1	0	0
ENSDARG00000057706	1	1	-1	0
ENSDARG00000057707	0	0	0	0
ENSDARG00000057719	1	0	0	-1
ENSDARG00000057736	1	0	0	1
ENSDARG00000057737	0	0	0	0
ENSDARG00000057738	0	0	0	0
ENSDARG00000057789	0	0	0	0
ENSDARG00000057805	0	0	0	0
ENSDARG00000057826	0	0	0	1
ENSDARG00000057830	0	0	0	0
ENSDARG00000057853	1	1	0	0
ENSDARG00000057854	0	0	0	0
ENSDARG00000057855	0	0	0	0
ENSDARG00000057859	0	0	0	0
ENSDARG00000057867	0	0	0	0
ENSDARG00000057882	0	0	0	0
ENSDARG00000057890	1	0	-1	0
ENSDARG00000057899	0	0	0	0
ENSDARG00000057907	0	0	0	0
ENSDARG00000057910	-1	0	0	0
ENSDARG00000057912	-1	-1	0	0
ENSDARG00000057913	1	1	0	1
ENSDARG00000057918	1	0	0	1
ENSDARG00000057928	0	-1	0	0
ENSDARG00000057929	-1	0	0	0
ENSDARG00000057936	0	0	0	0
ENSDARG00000057939	0	0	0	0
ENSDARG00000057940	0	0	0	0
ENSDARG00000057973	0	0	0	0
ENSDARG00000057974	0	0	0	0
ENSDARG00000057983	0	0	0	0
ENSDARG00000057984	0	0	0	0
ENSDARG00000057986	0	0	0	0
ENSDARG00000057987	-1	-1	0	-1
ENSDARG00000057997	0	0	0	0
ENSDARG00000058000	1	1	0	0
ENSDARG00000058005	0	0	0	1
ENSDARG00000058008	0	0	0	0
ENSDARG00000058011	0	0	0	0
ENSDARG00000058030	-1	0	0	0
ENSDARG00000058032	-1	-1	0	1
ENSDARG00000058038	1	0	0	0
ENSDARG00000058039	0	0	0	0
ENSDARG00000058041	0	0	0	0
ENSDARG00000058044	0	1	0	-1
ENSDARG00000058045	0	0	0	0
ENSDARG00000058053	0	0	0	0
ENSDARG00000058062	1	0	-1	1
ENSDARG00000058068	0	0	0	0
ENSDARG00000058088	-1	0	0	0
ENSDARG00000058094	1	1	-1	0
ENSDARG00000058102	0	0	0	0
ENSDARG00000058103	0	0	0	0
ENSDARG00000058105	0	0	0	0
ENSDARG00000058115	0	0	0	0
ENSDARG00000058117	0	0	0	0
ENSDARG00000058128	-1	0	1	-1
ENSDARG00000058133	0	0	0	0
ENSDARG00000058140	0	0	0	0
ENSDARG00000058148	-1	0	0	0
ENSDARG00000058158	0	0	0	0
ENSDARG00000058159	0	0	0	-1
ENSDARG00000058178	0	0	0	0
ENSDARG00000058179	0	0	0	0
ENSDARG00000058202	0	0	0	0
ENSDARG00000058203	0	0	0	0
ENSDARG00000058206	1	1	0	0
ENSDARG00000058208	0	0	0	0
ENSDARG00000058212	0	0	0	0
ENSDARG00000058219	0	0	0	0
ENSDARG00000058225	0	0	0	0
ENSDARG00000058226	0	0	0	0
ENSDARG00000058230	0	0	0	0
ENSDARG00000058246	-1	0	0	0
ENSDARG00000058256	0	0	0	0
ENSDARG00000058267	0	-1	0	0
ENSDARG00000058280	0	0	0	0
ENSDARG00000058285	1	0	0	0
ENSDARG00000058287	0	-1	0	1
ENSDARG00000058292	-1	-1	-1	1
ENSDARG00000058297	-1	0	0	0
ENSDARG00000058322	0	0	0	0
ENSDARG00000058323	0	0	0	0
ENSDARG00000058325	0	0	0	0
ENSDARG00000058328	0	0	0	0
ENSDARG00000058346	0	0	0	0
ENSDARG00000058348	0	0	0	1
ENSDARG00000058349	0	0	0	-1
ENSDARG00000058354	0	0	0	0
ENSDARG00000058358	1	1	0	0
ENSDARG00000058365	0	1	0	-1
ENSDARG00000058366	0	0	0	0
ENSDARG00000058370	0	0	0	0
ENSDARG00000058371	0	0	0	0
ENSDARG00000058372	0	0	0	0
ENSDARG00000058379	0	0	0	0
ENSDARG00000058389	0	0	0	0
ENSDARG00000058394	0	0	0	0
ENSDARG00000058419	0	0	0	0
ENSDARG00000058425	1	0	0	1
ENSDARG00000058444	0	0	0	0
ENSDARG00000058451	0	0	0	0
ENSDARG00000058452	0	0	0	0
ENSDARG00000058454	0	0	0	1
ENSDARG00000058461	0	0	0	0
ENSDARG00000058462	0	0	0	0
ENSDARG00000058463	0	0	0	0
ENSDARG00000058467	0	0	0	0
ENSDARG00000058471	0	0	0	0
ENSDARG00000058480	0	0	0	0
ENSDARG00000058494	0	0	0	0
ENSDARG00000058502	-1	-1	0	0
ENSDARG00000058504	0	0	0	0
ENSDARG00000058528	0	0	0	0
ENSDARG00000058538	0	0	0	0
ENSDARG00000058543	1	1	0	-1
ENSDARG00000058556	0	0	0	0
ENSDARG00000058560	0	0	0	0
ENSDARG00000058561	0	0	0	0
ENSDARG00000058566	-1	0	0	0
ENSDARG00000058567	0	0	0	0
ENSDARG00000058570	0	0	0	0
ENSDARG00000058571	0	0	0	0
ENSDARG00000058578	0	0	0	0
ENSDARG00000058585	-1	0	0	-1
ENSDARG00000058587	1	0	0	1
ENSDARG00000058597	0	0	0	0
ENSDARG00000058601	0	0	0	0
ENSDARG00000058605	0	0	0	0
ENSDARG00000058606	0	0	0	0
ENSDARG00000058646	0	0	0	0
ENSDARG00000058650	0	0	0	0
ENSDARG00000058656	-1	0	1	-1
ENSDARG00000058660	-1	0	0	0
ENSDARG00000058673	-1	0	0	-1
ENSDARG00000058679	0	0	0	0
ENSDARG00000058693	0	0	0	0
ENSDARG00000058702	0	0	0	0
ENSDARG00000058710	0	0	0	0
ENSDARG00000058728	0	-1	0	0
ENSDARG00000058729	0	1	0	0
ENSDARG00000058733	0	0	0	0
ENSDARG00000058734	0	0	0	0
ENSDARG00000058740	0	0	0	0
ENSDARG00000058746	1	0	0	0
ENSDARG00000058799	0	0	0	0
ENSDARG00000058800	0	0	0	0
ENSDARG00000058801	0	0	0	0
ENSDARG00000058806	0	-1	0	0
ENSDARG00000058815	0	0	0	0
ENSDARG00000058820	0	0	0	0
ENSDARG00000058821	-1	-1	0	0
ENSDARG00000058824	0	0	0	0
ENSDARG00000058828	0	0	0	0
ENSDARG00000058835	0	0	0	0
ENSDARG00000058857	0	0	0	-1
ENSDARG00000058861	0	0	0	0
ENSDARG00000058868	1	0	0	0
ENSDARG00000058873	0	0	0	0
ENSDARG00000058893	0	0	0	0
ENSDARG00000058940	0	-1	-1	0
ENSDARG00000058946	-1	0	1	0
ENSDARG00000058958	0	0	0	0
ENSDARG00000058961	0	0	0	0
ENSDARG00000058978	0	0	0	0
ENSDARG00000058984	1	0	0	0
ENSDARG00000058996	0	0	0	0
ENSDARG00000059001	1	0	0	0
ENSDARG00000059006	1	1	0	0
ENSDARG00000059028	0	0	0	0
ENSDARG00000059035	1	1	0	0
ENSDARG00000059046	0	0	0	0
ENSDARG00000059054	1	0	0	1
ENSDARG00000059055	0	0	0	0
ENSDARG00000059056	0	0	0	0
ENSDARG00000059057	-1	-1	0	-1
ENSDARG00000059059	0	0	0	0
ENSDARG00000059070	0	0	0	0
ENSDARG00000059073	0	0	0	0
ENSDARG00000059075	0	0	0	0
ENSDARG00000059097	0	0	0	0
ENSDARG00000059109	0	0	0	0
ENSDARG00000059128	-1	0	0	0
ENSDARG00000059131	0	0	0	0
ENSDARG00000059150	0	0	0	-1
ENSDARG00000059163	0	0	0	0
ENSDARG00000059177	0	0	0	0
ENSDARG00000059212	0	0	0	0
ENSDARG00000059226	0	0	0	0
ENSDARG00000059227	0	0	0	0
ENSDARG00000059233	0	0	0	0
ENSDARG00000059244	0	0	0	-1
ENSDARG00000059246	0	0	0	0
ENSDARG00000059247	0	0	0	0
ENSDARG00000059252	0	0	0	0
ENSDARG00000059255	0	0	0	0
ENSDARG00000059256	0	0	0	0
ENSDARG00000059259	0	0	0	0
ENSDARG00000059263	0	0	0	0
ENSDARG00000059267	0	0	0	0
ENSDARG00000059274	0	0	0	0
ENSDARG00000059279	0	0	0	0
ENSDARG00000059280	0	0	0	0
ENSDARG00000059287	1	0	0	0
ENSDARG00000059294	1	1	0	-1
ENSDARG00000059298	0	0	0	0
ENSDARG00000059303	-1	-1	0	0
ENSDARG00000059304	-1	0	1	0
ENSDARG00000059308	-1	0	0	0
ENSDARG00000059311	0	0	0	0
ENSDARG00000059322	0	0	0	0
ENSDARG00000059323	0	0	0	0
ENSDARG00000059327	-1	0	1	-1
ENSDARG00000059333	0	0	0	0
ENSDARG00000059337	1	0	0	0
ENSDARG00000059347	0	0	0	0
ENSDARG00000059354	1	1	0	0
ENSDARG00000059360	-1	0	0	0
ENSDARG00000059362	1	1	0	0
ENSDARG00000059365	0	0	0	0
ENSDARG00000059386	0	0	0	-1
ENSDARG00000059398	0	0	0	-1
ENSDARG00000059400	0	0	0	0
ENSDARG00000059404	0	0	0	0
ENSDARG00000059442	0	-1	0	0
ENSDARG00000059455	0	0	0	0
ENSDARG00000059460	0	0	0	0
ENSDARG00000059461	0	0	0	0
ENSDARG00000059466	0	0	0	0
ENSDARG00000059475	-1	0	0	0
ENSDARG00000059483	1	0	0	0
ENSDARG00000059485	0	0	0	0
ENSDARG00000059510	0	0	0	1
ENSDARG00000059534	-1	0	0	0
ENSDARG00000059553	0	0	0	0
ENSDARG00000059556	0	0	0	0
ENSDARG00000059558	0	0	0	0
ENSDARG00000059583	0	0	0	1
ENSDARG00000059596	0	0	0	0
ENSDARG00000059601	-1	0	0	-1
ENSDARG00000059606	0	0	0	0
ENSDARG00000059629	1	0	0	0
ENSDARG00000059634	0	0	0	0
ENSDARG00000059642	0	0	0	0
ENSDARG00000059646	1	0	-1	1
ENSDARG00000059651	0	0	0	0
ENSDARG00000059653	0	0	0	0
ENSDARG00000059654	0	0	0	1
ENSDARG00000059657	0	0	0	0
ENSDARG00000059658	0	0	0	0
ENSDARG00000059680	0	0	0	0
ENSDARG00000059701	0	0	0	0
ENSDARG00000059711	-1	0	0	0
ENSDARG00000059722	0	0	0	0
ENSDARG00000059738	0	0	0	0
ENSDARG00000059746	0	1	0	0
ENSDARG00000059760	0	0	0	0
ENSDARG00000059763	0	0	0	0
ENSDARG00000059768	0	0	0	0
ENSDARG00000059770	0	0	0	0
ENSDARG00000059774	-1	0	0	0
ENSDARG00000059775	0	0	0	0
ENSDARG00000059789	1	1	0	0
ENSDARG00000059794	0	0	0	0
ENSDARG00000059809	0	0	0	0
ENSDARG00000059812	1	0	0	0
ENSDARG00000059815	0	0	0	0
ENSDARG00000059816	0	0	0	0
ENSDARG00000059826	0	-1	0	0
ENSDARG00000059832	0	0	0	0
ENSDARG00000059843	0	0	0	0
ENSDARG00000059870	0	0	0	0
ENSDARG00000059871	0	0	0	0
ENSDARG00000059902	0	0	0	0
ENSDARG00000059906	1	1	0	0
ENSDARG00000059908	0	0	0	0
ENSDARG00000059911	0	0	0	0
ENSDARG00000059919	0	0	0	0
ENSDARG00000059925	0	0	0	0
ENSDARG00000059945	0	0	0	0
ENSDARG00000059950	1	1	0	1
ENSDARG00000059951	0	0	0	0
ENSDARG00000059960	1	0	0	0
ENSDARG00000059961	0	0	0	0
ENSDARG00000059972	-1	-1	0	0
ENSDARG00000059982	0	0	0	0
ENSDARG00000059983	-1	-1	0	0
ENSDARG00000060001	0	0	0	0
ENSDARG00000060004	0	0	0	0
ENSDARG00000060006	0	0	0	0
ENSDARG00000060010	0	0	0	-1
ENSDARG00000060016	0	0	0	0
ENSDARG00000060023	-1	0	0	0
ENSDARG00000060027	0	0	0	0
ENSDARG00000060035	0	0	0	0
ENSDARG00000060036	-1	0	0	-1
ENSDARG00000060041	0	0	0	0
ENSDARG00000060054	0	0	0	0
ENSDARG00000060065	-1	0	0	0
ENSDARG00000060069	0	0	0	0
ENSDARG00000060072	0	0	0	0
ENSDARG00000060089	0	0	0	0
ENSDARG00000060093	1	1	0	0
ENSDARG00000060094	0	0	0	0
ENSDARG00000060102	1	-1	-1	1
ENSDARG00000060109	0	-1	0	0
ENSDARG00000060112	0	0	0	0
ENSDARG00000060113	0	0	0	1
ENSDARG00000060115	0	0	0	0
ENSDARG00000060120	0	0	0	0
ENSDARG00000060126	0	0	0	0
ENSDARG00000060127	1	1	0	0
ENSDARG00000060149	0	0	0	0
ENSDARG00000060150	0	0	0	0
ENSDARG00000060184	1	0	-1	1
ENSDARG00000060192	0	0	0	0
ENSDARG00000060199	-1	0	0	0
ENSDARG00000060207	0	0	0	0
ENSDARG00000060210	0	0	0	0
ENSDARG00000060215	1	0	0	0
ENSDARG00000060238	0	0	0	0
ENSDARG00000060246	0	0	0	-1
ENSDARG00000060249	0	0	0	0
ENSDARG00000060257	1	0	0	0
ENSDARG00000060263	0	0	0	0
ENSDARG00000060280	0	0	0	1
ENSDARG00000060282	0	0	0	-1
ENSDARG00000060288	0	0	0	0
ENSDARG00000060297	0	0	0	0
ENSDARG00000060306	1	0	0	0
ENSDARG00000060312	0	0	0	0
ENSDARG00000060316	-1	0	0	0
ENSDARG00000060319	0	0	0	0
ENSDARG00000060325	0	0	0	-1
ENSDARG00000060350	0	0	0	0
ENSDARG00000060366	1	1	0	0
ENSDARG00000060368	0	0	0	0
ENSDARG00000060383	-1	0	0	0
ENSDARG00000060392	0	0	0	0
ENSDARG00000060394	0	0	0	0
ENSDARG00000060395	1	0	0	0
ENSDARG00000060397	0	0	0	0
ENSDARG00000060411	0	0	0	0
ENSDARG00000060415	0	0	0	0
ENSDARG00000060430	0	0	0	0
ENSDARG00000060439	0	0	0	0
ENSDARG00000060442	0	0	0	0
ENSDARG00000060452	0	0	0	-1
ENSDARG00000060457	0	0	0	0
ENSDARG00000060469	0	0	0	0
ENSDARG00000060477	0	0	0	0
ENSDARG00000060489	0	0	0	0
ENSDARG00000060494	0	0	0	0
ENSDARG00000060496	0	0	0	0
ENSDARG00000060500	0	-1	0	1
ENSDARG00000060510	0	0	0	0
ENSDARG00000060515	0	0	0	0
ENSDARG00000060521	0	0	0	0
ENSDARG00000060537	1	1	0	0
ENSDARG00000060554	0	0	0	1
ENSDARG00000060586	0	-1	0	1
ENSDARG00000060594	0	0	0	0
ENSDARG00000060596	0	0	0	0
ENSDARG00000060609	0	0	0	0
ENSDARG00000060626	0	0	0	0
ENSDARG00000060631	0	0	0	0
ENSDARG00000060633	0	0	0	0
ENSDARG00000060639	0	0	0	0
ENSDARG00000060656	0	0	0	0
ENSDARG00000060678	0	0	0	0
ENSDARG00000060679	1	0	0	0
ENSDARG00000060687	0	0	0	0
ENSDARG00000060695	-1	0	0	0
ENSDARG00000060697	1	0	0	0
ENSDARG00000060723	0	0	0	0
ENSDARG00000060729	0	1	0	0
ENSDARG00000060748	-1	0	0	0
ENSDARG00000060767	0	0	0	1
ENSDARG00000060771	0	0	0	-1
ENSDARG00000060796	0	0	0	0
ENSDARG00000060798	0	-1	0	0
ENSDARG00000060805	0	0	0	0
ENSDARG00000060835	0	0	0	0
ENSDARG00000060841	0	-1	0	0
ENSDARG00000060849	0	0	0	0
ENSDARG00000060853	0	0	0	0
ENSDARG00000060868	0	0	0	0
ENSDARG00000060885	0	0	0	0
ENSDARG00000060917	1	0	0	0
ENSDARG00000060921	0	0	0	0
ENSDARG00000060922	0	0	0	0
ENSDARG00000060937	0	0	0	0
ENSDARG00000060951	0	0	0	0
ENSDARG00000060954	0	0	0	0
ENSDARG00000060977	0	0	0	0
ENSDARG00000060983	0	0	0	0
ENSDARG00000060987	0	-1	0	0
ENSDARG00000060991	0	0	0	0
ENSDARG00000061004	0	0	0	0
ENSDARG00000061013	0	0	0	0
ENSDARG00000061017	1	0	0	0
ENSDARG00000061020	0	0	0	0
ENSDARG00000061023	0	0	0	0
ENSDARG00000061044	0	0	0	0
ENSDARG00000061048	1	0	0	0
ENSDARG00000061052	0	0	0	0
ENSDARG00000061057	1	0	0	0
ENSDARG00000061081	0	0	0	0
ENSDARG00000061095	1	0	0	0
ENSDARG00000061096	0	0	0	1
ENSDARG00000061099	0	0	0	0
ENSDARG00000061100	0	0	0	0
ENSDARG00000061108	0	0	0	0
ENSDARG00000061120	1	1	0	0
ENSDARG00000061121	0	0	0	0
ENSDARG00000061124	0	0	0	0
ENSDARG00000061131	-1	0	0	-1
ENSDARG00000061138	0	0	0	0
ENSDARG00000061140	1	1	0	0
ENSDARG00000061143	1	0	0	1
ENSDARG00000061145	0	0	0	0
ENSDARG00000061147	0	0	0	0
ENSDARG00000061159	0	0	0	0
ENSDARG00000061168	0	0	0	0
ENSDARG00000061169	0	0	0	0
ENSDARG00000061173	0	0	0	0
ENSDARG00000061174	0	0	0	0
ENSDARG00000061177	1	0	0	0
ENSDARG00000061180	0	0	0	0
ENSDARG00000061187	0	-1	0	0
ENSDARG00000061201	1	0	-1	0
ENSDARG00000061204	0	0	0	0
ENSDARG00000061207	0	0	0	0
ENSDARG00000061208	0	0	0	0
ENSDARG00000061214	1	0	0	-1
ENSDARG00000061216	-1	-1	0	0
ENSDARG00000061222	0	0	0	0
ENSDARG00000061226	1	0	-1	0
ENSDARG00000061228	0	0	0	0
ENSDARG00000061233	1	1	0	0
ENSDARG00000061235	0	0	0	0
ENSDARG00000061257	0	0	0	0
ENSDARG00000061259	1	1	0	0
ENSDARG00000061282	0	0	0	0
ENSDARG00000061311	0	0	0	0
ENSDARG00000061328	0	0	0	1
ENSDARG00000061335	1	1	0	0
ENSDARG00000061338	0	-1	0	0
ENSDARG00000061345	0	1	0	-1
ENSDARG00000061348	0	0	0	0
ENSDARG00000061355	0	0	0	0
ENSDARG00000061371	0	0	0	0
ENSDARG00000061372	0	0	0	0
ENSDARG00000061373	0	0	0	0
ENSDARG00000061377	0	0	0	0
ENSDARG00000061378	1	0	0	0
ENSDARG00000061397	1	0	0	1
ENSDARG00000061409	0	0	0	0
ENSDARG00000061411	0	0	0	0
ENSDARG00000061413	0	0	0	0
ENSDARG00000061417	0	0	0	0
ENSDARG00000061451	0	-1	-1	0
ENSDARG00000061454	0	0	0	0
ENSDARG00000061458	0	0	0	0
ENSDARG00000061468	0	0	0	0
ENSDARG00000061478	0	-1	0	0
ENSDARG00000061481	0	0	0	0
ENSDARG00000061490	0	0	0	0
ENSDARG00000061504	0	0	0	0
ENSDARG00000061525	1	0	0	0
ENSDARG00000061585	0	0	0	0
ENSDARG00000061587	0	0	0	0
ENSDARG00000061590	1	0	-1	0
ENSDARG00000061600	0	1	0	-1
ENSDARG00000061603	0	0	0	0
ENSDARG00000061629	0	0	0	1
ENSDARG00000061631	0	0	0	0
ENSDARG00000061640	0	0	0	0
ENSDARG00000061647	0	0	0	0
ENSDARG00000061656	0	0	0	0
ENSDARG00000061664	0	0	0	0
ENSDARG00000061665	0	0	0	0
ENSDARG00000061672	0	0	0	0
ENSDARG00000061682	1	0	0	0
ENSDARG00000061684	0	0	0	0
ENSDARG00000061688	-1	0	1	0
ENSDARG00000061691	0	0	0	0
ENSDARG00000061713	1	0	0	0
ENSDARG00000061735	0	0	0	0
ENSDARG00000061737	1	1	0	0
ENSDARG00000061741	0	0	0	0
ENSDARG00000061757	1	0	0	0
ENSDARG00000061761	0	0	0	0
ENSDARG00000061763	0	0	0	0
ENSDARG00000061764	1	0	0	1
ENSDARG00000061770	0	0	0	0
ENSDARG00000061774	0	-1	0	0
ENSDARG00000061778	0	0	0	0
ENSDARG00000061784	0	0	0	0
ENSDARG00000061791	0	0	0	0
ENSDARG00000061794	-1	0	0	0
ENSDARG00000061796	1	0	0	0
ENSDARG00000061798	0	0	0	0
ENSDARG00000061802	0	0	0	0
ENSDARG00000061817	0	0	0	0
ENSDARG00000061836	0	0	0	0
ENSDARG00000061841	1	0	0	0
ENSDARG00000061845	0	0	0	0
ENSDARG00000061848	0	0	0	0
ENSDARG00000061854	0	0	0	0
ENSDARG00000061858	0	0	0	0
ENSDARG00000061862	0	0	0	0
ENSDARG00000061864	1	0	0	1
ENSDARG00000061865	-1	0	0	-1
ENSDARG00000061885	0	0	0	0
ENSDARG00000061889	0	0	0	0
ENSDARG00000061895	1	0	0	0
ENSDARG00000061899	0	0	0	0
ENSDARG00000061908	0	0	0	0
ENSDARG00000061915	0	0	0	0
ENSDARG00000061918	0	0	0	0
ENSDARG00000061923	0	0	0	0
ENSDARG00000061951	1	0	-1	0
ENSDARG00000061952	0	0	0	0
ENSDARG00000061963	0	0	0	0
ENSDARG00000061976	1	0	0	0
ENSDARG00000061981	-1	0	0	0
ENSDARG00000061985	1	1	0	-1
ENSDARG00000061989	0	0	0	0
ENSDARG00000061993	-1	0	0	0
ENSDARG00000062002	0	0	0	0
ENSDARG00000062003	1	0	-1	0
ENSDARG00000062016	0	0	0	0
ENSDARG00000062021	0	0	0	0
ENSDARG00000062049	1	1	0	-1
ENSDARG00000062052	0	0	0	0
ENSDARG00000062053	-1	0	0	0
ENSDARG00000062054	0	0	0	0
ENSDARG00000062055	0	0	0	0
ENSDARG00000062058	1	0	0	0
ENSDARG00000062060	0	0	0	0
ENSDARG00000062063	0	0	0	0
ENSDARG00000062082	0	0	0	-1
ENSDARG00000062083	0	0	0	0
ENSDARG00000062089	0	0	0	0
ENSDARG00000062103	0	0	0	0
ENSDARG00000062109	1	0	0	0
ENSDARG00000062116	0	0	0	0
ENSDARG00000062132	0	0	0	0
ENSDARG00000062137	0	0	0	0
ENSDARG00000062139	0	0	0	0
ENSDARG00000062142	0	0	0	0
ENSDARG00000062154	1	0	0	0
ENSDARG00000062165	0	-1	-1	1
ENSDARG00000062171	1	1	-1	1
ENSDARG00000062173	0	0	0	0
ENSDARG00000062187	0	0	0	0
ENSDARG00000062198	0	0	0	0
ENSDARG00000062209	0	0	0	0
ENSDARG00000062221	0	0	0	0
ENSDARG00000062222	1	1	0	0
ENSDARG00000062226	0	0	0	0
ENSDARG00000062237	0	0	0	1
ENSDARG00000062266	0	0	0	0
ENSDARG00000062267	0	0	0	0
ENSDARG00000062269	0	0	0	0
ENSDARG00000062272	0	0	0	0
ENSDARG00000062278	0	0	0	0
ENSDARG00000062304	1	0	0	0
ENSDARG00000062307	0	0	0	0
ENSDARG00000062315	1	0	0	0
ENSDARG00000062323	0	0	0	0
ENSDARG00000062326	0	0	0	0
ENSDARG00000062328	0	0	0	-1
ENSDARG00000062330	1	0	0	0
ENSDARG00000062338	0	0	0	0
ENSDARG00000062352	1	1	0	-1
ENSDARG00000062359	-1	0	0	-1
ENSDARG00000062361	0	0	0	0
ENSDARG00000062363	0	0	0	0
ENSDARG00000062370	0	0	0	0
ENSDARG00000062374	0	0	0	-1
ENSDARG00000062379	0	0	0	0
ENSDARG00000062382	0	0	0	0
ENSDARG00000062385	1	1	0	1
ENSDARG00000062390	1	1	0	0
ENSDARG00000062401	0	0	0	0
ENSDARG00000062420	0	0	0	0
ENSDARG00000062429	0	0	0	0
ENSDARG00000062442	0	0	0	0
ENSDARG00000062450	1	0	0	0
ENSDARG00000062467	0	0	0	0
ENSDARG00000062469	0	0	0	0
ENSDARG00000062472	0	0	0	0
ENSDARG00000062506	0	0	0	0
ENSDARG00000062515	0	0	0	0
ENSDARG00000062518	0	0	0	0
ENSDARG00000062521	0	0	0	0
ENSDARG00000062531	0	0	0	0
ENSDARG00000062532	1	1	0	0
ENSDARG00000062542	0	0	0	0
ENSDARG00000062558	0	0	0	0
ENSDARG00000062568	0	0	0	1
ENSDARG00000062577	0	0	0	-1
ENSDARG00000062590	1	0	0	1
ENSDARG00000062592	0	0	0	0
ENSDARG00000062593	0	0	0	0
ENSDARG00000062594	-1	-1	0	-1
ENSDARG00000062601	0	0	0	0
ENSDARG00000062612	0	0	0	0
ENSDARG00000062636	0	0	0	0
ENSDARG00000062650	0	0	0	0
ENSDARG00000062651	-1	0	0	0
ENSDARG00000062702	0	0	0	0
ENSDARG00000062727	0	0	0	0
ENSDARG00000062748	0	0	0	0
ENSDARG00000062749	0	0	0	0
ENSDARG00000062752	0	0	0	0
ENSDARG00000062788	0	0	0	0
ENSDARG00000062790	0	0	0	0
ENSDARG00000062795	0	0	0	0
ENSDARG00000062797	0	0	0	0
ENSDARG00000062799	0	0	0	0
ENSDARG00000062817	0	0	0	1
ENSDARG00000062834	-1	0	0	-1
ENSDARG00000062837	0	0	0	0
ENSDARG00000062864	0	0	0	0
ENSDARG00000062889	0	0	0	0
ENSDARG00000062909	0	0	0	0
ENSDARG00000062915	0	0	0	0
ENSDARG00000062916	0	0	0	0
ENSDARG00000062933	1	1	0	0
ENSDARG00000062936	0	-1	0	0
ENSDARG00000062942	0	0	0	0
ENSDARG00000062943	0	0	0	0
ENSDARG00000062954	0	0	0	0
ENSDARG00000062962	1	0	0	0
ENSDARG00000062968	0	0	0	0
ENSDARG00000062971	0	0	0	1
ENSDARG00000062972	0	0	0	0
ENSDARG00000062974	0	0	0	0
ENSDARG00000062987	-1	0	0	-1
ENSDARG00000063003	0	0	0	0
ENSDARG00000063018	0	0	0	1
ENSDARG00000063021	0	0	0	0
ENSDARG00000063031	0	0	0	0
ENSDARG00000063037	0	0	0	0
ENSDARG00000063054	1	0	0	1
ENSDARG00000063056	0	0	0	0
ENSDARG00000063068	0	0	0	0
ENSDARG00000063095	1	0	-1	1
ENSDARG00000063145	0	0	0	0
ENSDARG00000063161	0	0	0	0
ENSDARG00000063167	0	0	0	0
ENSDARG00000063169	0	0	0	0
ENSDARG00000063177	-1	0	0	0
ENSDARG00000063182	1	0	0	0
ENSDARG00000063190	0	0	0	0
ENSDARG00000063194	0	0	0	0
ENSDARG00000063197	0	0	0	0
ENSDARG00000063212	0	0	0	0
ENSDARG00000063215	0	0	0	0
ENSDARG00000063218	-1	0	0	0
ENSDARG00000063219	1	0	0	0
ENSDARG00000063233	0	0	0	0
ENSDARG00000063242	0	0	0	0
ENSDARG00000063244	0	0	0	0
ENSDARG00000063249	-1	0	0	0
ENSDARG00000063285	0	0	0	0
ENSDARG00000063288	0	0	0	0
ENSDARG00000063292	1	0	0	0
ENSDARG00000063295	0	1	0	0
ENSDARG00000063309	1	0	-1	1
ENSDARG00000063310	1	-1	-1	1
ENSDARG00000063333	0	0	0	0
ENSDARG00000063341	-1	-1	0	0
ENSDARG00000063344	-1	0	0	-1
ENSDARG00000063352	0	0	0	0
ENSDARG00000063375	0	0	0	0
ENSDARG00000063414	0	0	0	0
ENSDARG00000063416	1	1	0	0
ENSDARG00000063417	0	0	0	0
ENSDARG00000063433	0	0	0	0
ENSDARG00000063436	0	0	0	0
ENSDARG00000063446	0	0	0	0
ENSDARG00000063451	0	0	0	0
ENSDARG00000063466	-1	0	0	0
