	7 days post-amputation wildtype adult zebrafish, sample 2	7 days post-amputation wildtype adult zebrafish, sample 1	Unamputated wildtype adult zebrafish, sample 2	7 days post-amputation wildtype adult zebrafish, sample 3	Unamputated wildtype adult zebrafish, sample 3	Unamputated dnHIF1a-expressing adult zebrafish, sample 3	Unamputated wildtype adult zebrafish, sample 1	7 days post-amputation dnHIF1a-expressing adult zebrafish, sample 2	7 days post-amputation dnHIF1a-expressing adult zebrafish, sample 3	Unamputated dnHIF1a-expressing adult zebrafish, sample 1	7 days post-amputation dnHIF1a-expressing adult zebrafish, sample 1	Unamputated dnHIF1a-expressing adult zebrafish, sample 2
AFFX-r2-TagIN-3	-0.12131475675	-0.218468350836538	-0.0496684918557692	-0.206335772653846	-0.115135437365385	-0.15312034519230802	-0.20257417285576898	-0.140216531278846	-0.171822218211538	-0.176944519125	-0.0825547481153846	-0.15069433699999998
AFFX-r2-TagIN-5	-0.196048101288462	-0.0776154950961538	-0.200981055932692	-0.128562244317308	-0.166535555615385	-0.16478813347115398	-0.192415515855769	-0.122973168346154	-0.226000929471154	-0.16009157491346201	-0.275229296096154	-0.186654971125
AFFX-r2-TagIN-M	-0.347045089394231	-0.341524867192308	-0.329630918538461	-0.37976681450000005	-0.354853549817308	-0.313774420240385	-0.410022242932692	-0.38495868550961504	-0.328854973461538	-0.30976487159615396	-0.359424459875	-0.261007965625
AFFX-r2-TagJ-3	-0.399549208769231	-0.313774420240385	-0.322184656711538	-0.29991321374038504	-0.29991321374038504	-0.31559689357692305	-0.322875858759615	-0.346481083442308	-0.335225614836538	-0.37621148794230796	-0.311437095961538	-0.34200471202884597
AFFX-r2-TagJ-5	-0.420195179173077	-0.426150287586539	-0.44591673048076896	-0.41748151472115397	-0.44591673048076896	-0.501887130269231	-0.45116216074038495	-0.479049078692308	-0.501887130269231	-0.488790958663462	-0.44591673048076896	-0.426150287586539
AFFX-r2-TagO-3	-0.40560505321153795	-0.38780026618269203	-0.369820224615385	-0.31528369344230794	-0.40560505321153795	-0.39767004997115396	-0.433226067115385	-0.39586187830769204	-0.35207228071153795	-0.4035200382980771	-0.38229811082692294	-0.373925196778846
AFFX-r2-TagO-5	-0.45672052575000005	-0.38631919413461496	-0.37976681450000005	-0.407754490105769	-0.394131283557692	-0.336629005192308	-0.42308064243269206	-0.44591673048076896	-0.378556045903846	-0.479049078692308	-0.37509037871153794	-0.40144292059615394
AFFX-r2-TagQ-3	-0.463512019836538	-0.501887130269231	-0.420195179173077	-0.45672052575000005	-0.42308064243269206	-0.517200412903846	-0.43704454	-0.433226067115385	-0.488790958663462	-0.441268611634615	-0.479049078692308	-0.39767004997115396
AFFX-r2-TagQ-5	-0.426150287586539	-0.420195179173077	-0.433226067115385	-0.433226067115385	-0.39767004997115396	-0.38360141747115395	-0.372840470307692	-0.41237428809615395	-0.37736387125	-0.39767004997115396	-0.39586187830769204	-0.336629005192308
ENSDARG00000000018	0.407593886336538	0.410408323846154	0.5138788368269229	0.43223213444230796	0.513424155721154	0.594511830942308	0.513424155721154	0.322750421903846	0.379502244807692	0.606472051807692	0.322942763326923	0.528810370673077
ENSDARG00000000019	0.581083533903846	0.821405741663462	0.600182826932692	0.78275446975	0.584248866259615	0.575079639875	0.452826067192308	0.5822910892115379	0.6652487937019229	0.526977488201923	0.6165672129807691	0.591065953528846
ENSDARG00000000068	0.21759242867307702	0.275120364471154	0.236392926288462	0.26075720217307696	0.287650129519231	0.23462665238461497	0.282584512730769	0.198482313673077	0.257339836836538	0.16043278553846202	0.17200254165384601	0.21741947475961498
ENSDARG00000000069	0.6817480957403851	0.6617639561538461	0.6662977200480771	0.5994491515	0.663654966557692	0.61378607575	0.719901923298077	0.625933423509615	0.581319453048077	0.536345168644231	0.5542547912692309	0.594511830942308
ENSDARG00000000103	1.56598638380769	1.7425235974230802	1.7529246675	1.70990114739423	1.72862455205769	1.36136130477885	1.54552966855769	1.3853626706538502	1.3696432875673101	1.4542905289903798	1.40733421167308	1.50931572136538
ENSDARG00000000151	0.0221267541057692	0.16918107142307698	0.00218466701923077	0.0759267083365385	-0.0135530084711538	-0.0261495968461538	-0.0443520284711538	-0.0512582767692308	0.0289940593365385	-0.0428108921826923	0.0322856351346154	0.0231002364038462
ENSDARG00000000161	-0.220881044201923	-0.222617858394231	-0.184093216721154	-0.23505172819230802	-0.22987306128846202	-0.17118277217307698	-0.264804763673077	-0.126629515923077	-0.185931399019231	-0.20043476750961498	-0.233238573509615	-0.174475763615385
ENSDARG00000000175	-0.15207630561538502	-0.233238573509615	-0.239777065557692	-0.169637825307692	-0.25073393063461497	-0.17804041086538502	-0.235918088798077	-0.156165860701923	-0.157724250153846	-0.195675083384615	-0.119843177259615	-0.238879984240385
ENSDARG00000000183	0.0019312526634615399	-0.00863063302884615	0.0760751337115385	-0.0434206105	0.117503297923077	0.0738262101634615	-0.0266484809134615	0.0261156926057692	-0.000655099865384615	0.0496627459903846	0.0790268052403846	0.0491073250288462
ENSDARG00000000229	-0.32732791947115397	-0.299006021355769	-0.222920160048077	-0.322875858759615	-0.305751301278846	-0.30500999935576895	-0.317490894663462	-0.245033532259615	-0.30601656958653806	-0.26986013299038497	-0.26941067941346203	-0.259522984769231
ENSDARG00000000241	1.42179229131731	1.30642648200962	1.23063140825	1.25248460042308	1.2261028579903799	1.0281024266923102	0.9656014375480769	0.980838061567308	1.07800879034615	1.02556192952885	1.07294838698077	1.07846713163462
ENSDARG00000000380	-0.283285436903846	-0.295107959182692	-0.251726823461538	-0.286377919019231	-0.255000580865385	-0.345288549394231	-0.271207721019231	-0.27717022239423106	-0.232170309692308	-0.26897722487500003	-0.291984698048077	-0.25398162803846197
ENSDARG00000000394	1.1903317800384599	1.10007872005769	1.34805312910577	1.07019894899038	1.28827441936538	1.15408713654808	1.2963043965769199	0.973122163134615	1.08580180664423	1.23635072025962	0.9824262527788459	1.1693493304326898
ENSDARG00000000442	0.688553255605769	0.872826084490385	0.8168075518461541	0.8972968934230771	0.988012575326923	0.6945805219423079	0.834233442259615	0.6954181502211539	0.6601685908076921	0.70489937075	0.633642579442308	0.702682689961538
ENSDARG00000000460	-0.216120408	-0.27814953938461495	-0.27848970783653804	-0.255375605759615	-0.260463221836538	-0.282581326615385	-0.214735554884615	-0.265793700903846	-0.24846997748076896	-0.253087487057692	-0.322875858759615	-0.25073393063461497
ENSDARG00000000476	-0.0612711296634615	-0.0110412867403846	0.0334097400480769	-0.0471309276153846	0.0809758642115385	-0.0277415066153846	0.067191143375	-0.0883536067019231	-0.10876849253846198	0.00872223084615385	-0.00234389201923077	-0.00286733836538462
ENSDARG00000000489	0.751936347403846	0.7891946477211541	0.6749667583750001	0.718172286125	0.696801397221154	0.806583940932692	0.6196150760384621	0.742802541115385	0.6995796565096151	0.7951853664807691	0.708555936701923	0.844872363269231
ENSDARG00000000503	-0.297471384576923	-0.271513649173077	-0.201168776432692	-0.273653881298077	-0.23876946376923103	-0.226634502653846	-0.21947115239423104	-0.266360487721154	-0.228102166221154	-0.23007801909615397	-0.26396100665384603	-0.24942261250961498
ENSDARG00000000516	0.202949073288462	0.20431143066346202	0.336697151480769	0.14045788457692301	0.28312641478846196	0.27641506985576897	0.22314956756730803	0.19882521878846202	0.234091210307692	0.22994183022115397	0.20056023725000002	0.26574172026923104
ENSDARG00000000529	0.074880687125	0.0635272961538462	0.115019368173077	0.0622451293942308	0.134376712701923	0.052834782999999996	0.125899592009615	0.0769727492307692	0.0797741906538462	0.0817473163173077	0.0982059344519231	0.0459628722980769
ENSDARG00000000540	0.43161796608653796	0.466131031567308	0.6730591896153849	0.40036639688461495	0.641080386778846	0.639290278057692	0.597484129682692	0.574369396461538	0.475534915134615	0.662032123605769	0.5317758421634621	0.595758600576923
ENSDARG00000000551	-0.0224640775480769	-0.0015643583557692301	0.0850860007692308	0.0342592467307692	0.0104450802884615	0.17945559756730803	0.0396858252884615	0.0917535522019231	0.0133838695192308	-0.0902397153557692	0.0339817993942308	-0.0465323094423077
ENSDARG00000000568	1.2689903627403798	1.04204038784615	1.08394465574038	1.05167312517308	0.995776399	0.9351113878749999	0.8418975748269231	0.9274188482019229	0.854937029144231	0.9389383248365379	0.8082066538076921	0.898725393307692
ENSDARG00000000606	0.0170225964423077	-0.0861418273942308	0.0541349057884615	-0.0480504733269231	0.0547252689711538	0.00846210202884615	0.0683473564038461	-0.0302998174807692	-0.0358253725480769	0.0149970334326923	-0.013680681125	0.000498515480769231
ENSDARG00000000631	0.595506161740385	0.5610806762019229	0.7354693460673081	0.592049451663461	0.555430032278846	0.607235544307692	0.7769253864903849	0.7110552219134609	0.615294520865385	0.443605440336538	0.6730591896153849	0.6193505005288461
ENSDARG00000000638	-0.0150535877692308	-0.0155609374807692	0.030490113250000003	0.0192979664038462	-0.00299683572115385	0.0157884648461538	-0.0135530084711538	0.10736225634615401	0.027619865125	0.0243278332019231	0.0294111830096154	0.0183610631346154
ENSDARG00000000651	0.0607798618173077	0.0339817993942308	0.0951061543942308	0.0109852142884615	0.0492437400480769	0.125736308644231	0.0705432314807692	0.10345384388461501	0.0524116666826923	0.0754673177980769	0.0905358137019231	0.125576389096154
ENSDARG00000000656	0.30597485399999996	0.34945846715384604	0.796762377240385	0.370302180394231	0.759390480653846	0.220203937365385	0.715838018105769	0.228908963375	0.25627372688461497	0.22297128407692302	0.35752001512500003	0.326717292240385
ENSDARG00000000666	1.22497912463462	1.3270972291249998	1.4087815783173099	0.9933107379423081	1.120183529625	1.28707515644231	1.20940841313462	0.939324672990385	0.8174504571153849	1.12361308048077	1.2925373510961498	1.02639054033654
ENSDARG00000000690	0.704360703644231	0.7107839627788459	0.427740920519231	0.877698491557692	0.45680574491346204	0.5679730947307691	0.46187176946153796	0.720766538365385	0.827604344528846	0.525860630865385	0.836911297625	0.47938616839423104
ENSDARG00000000729	-0.112360063903846	-0.10956542830769198	-0.127613672403846	-0.0917091123365385	-0.16890113476923097	-0.082221491875	-0.0765168404807692	-0.137569741855769	-0.10425352759615401	-0.156887623913462	-0.0755199823076923	-0.126925225778846
ENSDARG00000000760	0.0988152620288462	0.0829431531923077	0.159754400384615	0.0876506843365385	0.23903246658653798	0.234091210307692	0.163058569682692	0.07142434275000001	0.0291304328365385	0.217241050096154	0.0751742050192308	0.227157721846154
ENSDARG00000000767	0.720478816730769	0.729394561730769	0.330664095528846	0.7575910940865379	0.251081852230769	0.0478181762980769	0.38383268043269203	0.493849533490385	0.627972031211538	0.0809758642115385	0.532017634826923	0.0613589608461538
ENSDARG00000000779	0.8655765733942309	0.8148515837211541	0.83556627175	0.857297107115385	0.8279569242307689	0.966784235298077	0.7270902891634621	0.906695513865385	0.8997650192884621	0.909612160403846	0.857639826375	0.9191816881923079
ENSDARG00000000796	1.6030649312115401	1.4720385682019197	1.00953140569231	1.44880628127885	1.4759439659711497	0.7290891166730771	0.868345332923077	1.33295758347115	0.8735218606730769	1.7402171830192301	1.2931881171153798	1.59835767558654
ENSDARG00000000853	0.499128954134615	0.512753582067308	0.34355619385576897	0.515224216759615	0.301736869413462	0.40257396184615396	0.37146734536538506	0.5029095255	0.587403891903846	0.35347811058653794	0.573897704740385	0.392095647384615
ENSDARG00000000857	0.672525414798077	0.5294766305384621	0.8392329382115379	0.659648048663461	0.834233442259615	0.792009450365385	0.911459576701923	0.687195064192308	0.631827057913461	0.772369188557692	0.638009944173077	0.792961438240385
ENSDARG00000000861	-0.244920139326923	-0.193888236153846	-0.253853408153846	-0.19539507380769197	-0.270751085605769	-0.22882503575	-0.16322545039423098	-0.284911591096154	-0.214938234740385	-0.258858983875	-0.23185850861538498	-0.164518510201923
ENSDARG00000000887	-0.13126879545192302	0.154360122875	-0.0770776463653846	0.0664552755480769	-0.14425516589423099	-0.111758793230769	-0.196138172528846	-0.109065615644231	-0.0432998693942308	-0.0279890684423077	0.0166086332596154	0.0532649248461538
ENSDARG00000000935	0.0982059344519231	0.12241893844230801	0.10390903953846199	0.13870196106730803	0.161095678682692	0.0254330389326923	0.15598676201923098	0.0378352186346154	0.0621041593173077	0.0757776388653846	0.0636685560192308	0.0802147655384615
ENSDARG00000000966	0.42138567661538506	0.356752578067308	0.312809264990385	0.36447991579807704	0.365269558605769	0.266301775259615	0.317090247625	0.355603033557692	0.42936722749038503	0.286735737403846	0.400780551326923	0.324278265778846
ENSDARG00000001057	0.8738806375	0.840584811317308	0.9574580624230771	0.880570322519231	1.00700480071154	1.00030763151923	1.04421349081731	0.948502130759615	0.878753762740385	0.951601252336538	0.8610851580769231	0.8505377195769229
ENSDARG00000001129	0.514102812875	0.504020906432692	0.484996551307692	0.542351647211538	0.433267619240385	0.41345274339423105	0.581555302894231	0.605210168201923	0.614300377442308	0.650210925096154	0.506256546682692	0.514102812875
ENSDARG00000001162	1.07340648116346	1.13008270804808	1.2625308268653799	1.08394465574038	1.20333734514423	1.12261853172115	1.1813409852019199	1.02168309220192	1.00238492982692	1.1369577803653799	1.0293996449615401	1.09145145552885
ENSDARG00000001169	0.640328863009615	0.46526907811538504	0.900839779576923	0.5111672585576921	0.776020136807692	0.891564142798077	0.826297551269231	0.7995888959807691	0.785179324615385	0.8652252271634621	0.811007556298077	0.9848032364903849
ENSDARG00000001220	0.807878244923077	0.780275418942308	0.798936627605769	0.8200681297692309	0.712192288923077	0.680945768865385	0.689645122355769	0.7216261275	0.739575254884615	0.723935602346154	0.696801397221154	0.688553255605769
ENSDARG00000001241	1.00030763151923	0.9162181379615391	1.1908708287403797	0.910712062048077	1.1270553133269199	1.11681918770192	1.1359501485961498	1.14489768027885	1.07661828795192	1.2228140493942299	1.07800879034615	1.19305920367308
ENSDARG00000001244	0.7431066558461541	0.615806787038462	0.753426783442308	0.6444372735961539	0.6755268655384621	0.669512833384615	0.7221848058750001	0.677168983288462	0.663932817355769	0.6790501564423079	0.687745444701923	0.6852797983750001
ENSDARG00000001303	1.2300750810865402	1.4160101833365402	1.9049659985	1.39023948859615	1.91368633760577	0.7032656671442309	1.83802093215385	0.9800018155480771	1.09867845351923	0.855259216798077	1.231193064125	1.01533988313462
ENSDARG00000001313	-0.17538323767307698	-0.122973168346154	-0.182623578490385	-0.0676452279134615	-0.23007801909615397	-0.178134428567308	-0.220282019192308	-0.18710589175	-0.17073134363461498	-0.257831512576923	-0.185199223346154	-0.174386555807692
ENSDARG00000001431	-0.0739988028173077	-0.0838371153653846	-0.150416425788462	0.10127922145192302	-0.16981851932692302	-0.173747956365385	-0.12033846380769199	-0.18391256604807701	0.0774135805192308	-0.194733772711538	-0.100909091105769	-0.18966392948076896
ENSDARG00000001442	-0.0288509469615385	-0.0358253725480769	-0.123075939519231	-0.00761472101923077	-0.17027732539423096	-0.0861418273942308	-0.0650942271730769	-0.0187778033653846	0.0307576951057692	-0.0233354008173077	-0.0101552516346154	-0.108370431663462
ENSDARG00000001447	-0.22343616879807698	-0.23018220374038503	-0.26233194472115395	-0.221908017451923	-0.240917129740385	-0.256396787653846	-0.24169856696153802	-0.273343022471154	-0.210751307105769	-0.24526524917307702	-0.208366905461538	-0.278986814971154
ENSDARG00000001557	0.461669947596154	0.485210980778846	0.7302653039711541	0.533165184509615	0.653109196759615	0.549068917798077	0.8399214564134609	0.597484129682692	0.599685327269231	0.4369790320480771	0.6059728511826921	0.416101737423077
ENSDARG00000001558	0.0802147655384615	0.0869011933846154	0.0263869747307692	0.139023694144231	0.07201088775	0.0394042839423077	-0.0149311585192308	0.0129684193942308	-0.0015643583557692301	0.0127126070192308	0.00648640617307692	-0.0179037322307692
ENSDARG00000001578	2.17896504285577	2.15009109915385	2.1380593036538498	2.19576918593269	2.28540767380769	2.11652341340385	2.18512560184615	2.10872288148077	1.96442130303846	2.06104311519231	2.11263601750962	2.08806068388462
ENSDARG00000001686	-0.19548935957692298	-0.21817658863461498	-0.17401673866346198	-0.17842337810576897	-0.150875582442308	-0.119258568019231	-0.161203430548077	-0.197999452586538	-0.188377308096154	-0.15161819572115398	-0.212397523884615	-0.208462901067308
ENSDARG00000001710	-0.213758136442308	-0.118956710105769	-0.265509094615385	-0.17091008634615398	-0.179514150528846	-0.0065771751153846205	-0.14378002760576902	-0.038546692	0.0184956534519231	-0.0824416822307692	-0.0980416050288462	-0.0065771751153846205
ENSDARG00000001721	-0.270306570961538	-0.22767598049038498	-0.34762839493269204	-0.271365484846154	-0.144348254403846	-0.321844249653846	-0.296823627923077	-0.22882503575	-0.229658648653846	-0.233344678028846	-0.24917847401923102	-0.293423850567308
ENSDARG00000001729	0.7584833933942309	0.823690567057692	0.931297240769231	0.804986699625	1.0285439282884599	0.981616760288462	0.872491033144231	0.875966483567308	0.8590103622307691	0.8809486947019229	0.896204594625	0.868345332923077
ENSDARG00000001733	0.630797870153846	0.730553281884615	0.20499791810576898	0.722477517009615	0.21533045324038502	0.255561762509615	0.220203937365385	0.48710222816346205	0.599215849615385	0.281333502423077	0.452826067192308	0.37011073129807703
ENSDARG00000001734	0.7071821691346151	0.650991624278846	0.7363406914807691	0.620105751298077	0.770850177951923	0.697079902730769	0.770248028682692	0.628483669115385	0.6022003553365379	0.775398993086538	0.542578596451923	0.6244403994134621
ENSDARG00000001754	0.355788344471154	0.406564090711538	0.570354007605769	0.42689916974038505	0.598708297413462	0.384224421403846	0.920310891375	0.0818946800576923	0.149777414019231	0.28366504958653804	0.11906333483653801	0.38088125894230795
ENSDARG00000001767	-0.00824917727884615	-0.126925225778846	0.0105767394423077	0.00530415613461538	-0.137953686173077	-0.11553241732692301	-0.0620503329326923	-0.13537325466346198	-0.111562958269231	-0.0658645044038462	-0.0568690180480769	-0.0952846176730769
ENSDARG00000001769	-0.0947634715865385	-0.100101705528846	-0.0593578210480769	-0.037939655125	-0.0614985408942308	-0.0400810444230769	-0.0141887380096154	-0.10374133884615401	-0.132129050163462	-0.10282926628846198	-0.13927543821153798	-0.160453605173077
ENSDARG00000001777	-0.0800691070769231	-0.0601445124038462	-0.0744399146057692	-0.0864625939615385	-0.0689556405192308	-0.137953686173077	-0.0721430239615385	-0.120629678971154	-0.0709424259615385	-0.127705476884615	-0.0842618466153846	-0.131745599346154
ENSDARG00000001782	-0.138805466846154	-0.0678668303269231	-0.0294541791057692	0.000762942201923077	-0.06316183762500001	-0.185199223346154	0.0928216428076923	-0.164616860423077	-0.13680201525	-0.167266515211538	-0.168181965788462	-0.229658648653846
ENSDARG00000001803	0.8652252271634621	0.9986320902403849	1.2743916843461498	1.01956965388462	1.1941260159326899	1.29382153375	1.9122502430480801	1.0494329748653801	1.0178736221923101	1.33815444369231	1.01163177341346	1.3559744879134599
